Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
DH-10,2274821.121415,10432323.400222,6510.480000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,75432.000000
DH-10,2274821.121415,10432323.400222,6509.220000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,75802.000000
DH-10,2274821.121415,10432323.400222,6508.420000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,76165.000000
DH-10,2274821.121415,10432323.400222,6507.950000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,76348.000000
DH-10,2274821.121415,10432323.400222,6512.030000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,76919.000000
DH-10,2274821.121415,10432323.400222,6514.700000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,77235.000000
DH-10,2274821.121415,10432323.400222,6516.950000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,77601.000000
DH-10,2274821.121415,10432323.400222,6514.700000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,77966.000000
DH-10,2274821.121415,10432323.400222,6514.450000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,78331.000000
DH-10,2274821.121415,10432323.400222,6516.200000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,78696.000000
DH-10,2274821.121415,10432323.400222,6517.280000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,78970.000000
DH-10,2274821.121415,10432323.400222,6515.600000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,79328.000000
DM80-1,2273765.122027,10435099.482120,6552.650000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,76520.000000
DM80-1,2273765.122027,10435099.482120,6552.180000,12,1,194,66,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6553.658000,76841.000000
