obsnme,obsval,weight,obgnme,extra
ucon_usecol:kper:064_name:mw-124_k:8_j:144_k:51,474.49307,1.0,obgnme,
ucon_usecol:kper:065_name:mw-124_k:8_j:144_k:51,483.88272,1.0,obgnme,
ucon_usecol:kper:066_name:mw-124_k:8_j:144_k:51,492.9245,1.0,obgnme,
ucon_usecol:kper:067_name:mw-124_k:8_j:144_k:51,501.72238,1.0,obgnme,
ucon_usecol:kper:068_name:mw-124_k:8_j:144_k:51,510.36316,1.0,obgnme,
ucon_usecol:kper:069_name:mw-124_k:8_j:144_k:51,518.8989,1.0,obgnme,
ucon_usecol:kper:070_name:mw-124_k:8_j:144_k:51,527.30383,1.0,obgnme,
ucon_usecol:kper:071_name:mw-124_k:8_j:144_k:51,535.49414,1.0,obgnme,
ucon_usecol:kper:072_name:mw-124_k:8_j:144_k:51,543.4287,1.0,obgnme,
ucon_usecol:kper:073_name:mw-124_k:8_j:144_k:51,551.06555,1.0,obgnme,
ucon_usecol:kper:074_name:mw-124_k:8_j:144_k:51,558.41187,1.0,obgnme,
ucon_usecol:kper:075_name:mw-124_k:8_j:144_k:51,565.3989,1.0,obgnme,
ucon_usecol:kper:076_name:mw-124_k:8_j:144_k:51,572.0463,1.0,obgnme,
ucon_usecol:kper:077_name:mw-124_k:8_j:144_k:51,578.3509,1.0,obgnme,
ucon_usecol:kper:078_name:mw-124_k:8_j:144_k:51,584.3349,1.0,obgnme,
ucon_usecol:kper:079_name:mw-124_k:8_j:144_k:51,590.0356,1.0,obgnme,
ucon_usecol:kper:080_name:mw-124_k:8_j:144_k:51,595.45056,1.0,obgnme,
ucon_usecol:kper:081_name:mw-124_k:8_j:144_k:51,600.5612,1.0,obgnme,
ucon_usecol:kper:082_name:mw-124_k:8_j:144_k:51,636.5498,1.0,obgnme,
ucon_usecol:kper:083_name:mw-124_k:8_j:144_k:51,652.8184,1.0,obgnme,
ucon_usecol:kper:084_name:mw-124_k:8_j:144_k:51,658.8295,1.0,obgnme,
ucon_usecol:kper:085_name:mw-124_k:8_j:144_k:51,662.7694,1.0,obgnme,
ucon_usecol:kper:086_name:mw-124_k:8_j:144_k:51,665.96265,1.0,obgnme,
ucon_usecol:kper:087_name:mw-124_k:8_j:144_k:51,667.08887,1.0,obgnme,
ucon_usecol:kper:088_name:mw-124_k:8_j:144_k:51,667.8956,1.0,obgnme,
ucon_usecol:kper:089_name:mw-124_k:8_j:144_k:51,667.5525,1.0,obgnme,
ucon_usecol:kper:090_name:mw-124_k:8_j:144_k:51,666.4268,1.0,obgnme,
ucon_usecol:kper:091_name:mw-124_k:8_j:144_k:51,664.09296,1.0,obgnme,
ucon_usecol:kper:000_name:mw-129_k:11_j:171_k:55,2.8094282999999997e-25,1.0,obgnme,
ucon_usecol:kper:001_name:mw-129_k:11_j:171_k:55,3.609214e-21,1.0,obgnme,
ucon_usecol:kper:002_name:mw-129_k:11_j:171_k:55,1.7031942e-19,1.0,obgnme,
ucon_usecol:kper:003_name:mw-129_k:11_j:171_k:55,1.5015248e-18,1.0,obgnme,
ucon_usecol:kper:004_name:mw-129_k:11_j:171_k:55,7.103523e-18,1.0,obgnme,
ucon_usecol:kper:005_name:mw-129_k:11_j:171_k:55,2.1052906e-17,1.0,obgnme,
ucon_usecol:kper:006_name:mw-129_k:11_j:171_k:55,5.605339e-17,1.0,obgnme,
ucon_usecol:kper:007_name:mw-129_k:11_j:171_k:55,1.4404767000000002e-16,1.0,obgnme,
ucon_usecol:kper:008_name:mw-129_k:11_j:171_k:55,3.805771e-16,1.0,obgnme,
ucon_usecol:kper:009_name:mw-129_k:11_j:171_k:55,1.5466218e-15,1.0,obgnme,
ucon_usecol:kper:010_name:mw-129_k:11_j:171_k:55,8.648625e-15,1.0,obgnme,
ucon_usecol:kper:011_name:mw-129_k:11_j:171_k:55,4.923337e-14,1.0,obgnme,
ucon_usecol:kper:012_name:mw-129_k:11_j:171_k:55,1.38091205e-11,1.0,obgnme,
ucon_usecol:kper:013_name:mw-129_k:11_j:171_k:55,1.4170444e-10,1.0,obgnme,
ucon_usecol:kper:014_name:mw-129_k:11_j:171_k:55,7.286797e-10,1.0,obgnme,
ucon_usecol:kper:015_name:mw-129_k:11_j:171_k:55,7.2515225e-09,1.0,obgnme,
ucon_usecol:kper:016_name:mw-129_k:11_j:171_k:55,9.0672856e-08,1.0,obgnme,
ucon_usecol:kper:017_name:mw-129_k:11_j:171_k:55,2.922953e-07,1.0,obgnme,
ucon_usecol:kper:018_name:mw-129_k:11_j:171_k:55,8.504872e-05,1.0,obgnme,
ucon_usecol:kper:019_name:mw-129_k:11_j:171_k:55,0.0014303748,1.0,obgnme,
ucon_usecol:kper:020_name:mw-129_k:11_j:171_k:55,0.004726108,1.0,obgnme,
ucon_usecol:kper:021_name:mw-129_k:11_j:171_k:55,0.012600945,1.0,obgnme,
ucon_usecol:kper:022_name:mw-129_k:11_j:171_k:55,0.013959236,1.0,obgnme,
ucon_usecol:kper:023_name:mw-129_k:11_j:171_k:55,0.015629591,1.0,obgnme,
ucon_usecol:kper:024_name:mw-129_k:11_j:171_k:55,0.017663201,1.0,obgnme,
ucon_usecol:kper:025_name:mw-129_k:11_j:171_k:55,0.02005316,1.0,obgnme,
ucon_usecol:kper:026_name:mw-129_k:11_j:171_k:55,0.02279317,1.0,obgnme,
ucon_usecol:kper:027_name:mw-129_k:11_j:171_k:55,0.025845539,1.0,obgnme,
ucon_usecol:kper:028_name:mw-129_k:11_j:171_k:55,0.029119935,1.0,obgnme,
ucon_usecol:kper:029_name:mw-129_k:11_j:171_k:55,0.03257317,1.0,obgnme,
ucon_usecol:kper:030_name:mw-129_k:11_j:171_k:55,0.036083806,1.0,obgnme,
ucon_usecol:kper:031_name:mw-129_k:11_j:171_k:55,0.03965661,1.0,obgnme,
ucon_usecol:kper:032_name:mw-129_k:11_j:171_k:55,0.043322556,1.0,obgnme,
ucon_usecol:kper:033_name:mw-129_k:11_j:171_k:55,0.04684294,1.0,obgnme,
ucon_usecol:kper:034_name:mw-129_k:11_j:171_k:55,0.050009966,1.0,obgnme,
ucon_usecol:kper:035_name:mw-129_k:11_j:171_k:55,0.052849397,1.0,obgnme,
ucon_usecol:kper:036_name:mw-129_k:11_j:171_k:55,0.055333316,1.0,obgnme,
ucon_usecol:kper:037_name:mw-129_k:11_j:171_k:55,0.05752795,1.0,obgnme,
ucon_usecol:kper:038_name:mw-129_k:11_j:171_k:55,0.059581377,1.0,obgnme,
ucon_usecol:kper:039_name:mw-129_k:11_j:171_k:55,0.061738435,1.0,obgnme,
ucon_usecol:kper:040_name:mw-129_k:11_j:171_k:55,0.06387198,1.0,obgnme,
ucon_usecol:kper:041_name:mw-129_k:11_j:171_k:55,0.065901555,1.0,obgnme,
ucon_usecol:kper:042_name:mw-129_k:11_j:171_k:55,0.06802474,1.0,obgnme,
ucon_usecol:kper:043_name:mw-129_k:11_j:171_k:55,0.07019641,1.0,obgnme,
ucon_usecol:kper:044_name:mw-129_k:11_j:171_k:55,0.07288072,1.0,obgnme,
ucon_usecol:kper:045_name:mw-129_k:11_j:171_k:55,0.07705735,1.0,obgnme,
ucon_usecol:kper:046_name:mw-129_k:11_j:171_k:55,0.082826205,1.0,obgnme,
ucon_usecol:kper:047_name:mw-129_k:11_j:171_k:55,0.090117805,1.0,obgnme,
ucon_usecol:kper:048_name:mw-129_k:11_j:171_k:55,0.099224314,1.0,obgnme,
ucon_usecol:kper:049_name:mw-129_k:11_j:171_k:55,0.11048841,1.0,obgnme,
ucon_usecol:kper:050_name:mw-129_k:11_j:171_k:55,0.12390722,1.0,obgnme,
ucon_usecol:kper:051_name:mw-129_k:11_j:171_k:55,0.13933727,1.0,obgnme,
ucon_usecol:kper:052_name:mw-129_k:11_j:171_k:55,0.15665495,1.0,obgnme,
ucon_usecol:kper:053_name:mw-129_k:11_j:171_k:55,0.17533667,1.0,obgnme,
ucon_usecol:kper:054_name:mw-129_k:11_j:171_k:55,0.19510922,1.0,obgnme,
ucon_usecol:kper:055_name:mw-129_k:11_j:171_k:55,0.2153232,1.0,obgnme,
ucon_usecol:kper:056_name:mw-129_k:11_j:171_k:55,0.23531693,1.0,obgnme,
ucon_usecol:kper:057_name:mw-129_k:11_j:171_k:55,0.25439784,1.0,obgnme,
ucon_usecol:kper:058_name:mw-129_k:11_j:171_k:55,0.27242976,1.0,obgnme,
ucon_usecol:kper:059_name:mw-129_k:11_j:171_k:55,0.2895886,1.0,obgnme,
ucon_usecol:kper:060_name:mw-129_k:11_j:171_k:55,0.30533773,1.0,obgnme,
ucon_usecol:kper:061_name:mw-129_k:11_j:171_k:55,0.32086185,1.0,obgnme,
ucon_usecol:kper:062_name:mw-129_k:11_j:171_k:55,0.33665127,1.0,obgnme,
ucon_usecol:kper:063_name:mw-129_k:11_j:171_k:55,0.35184234,1.0,obgnme,
ucon_usecol:kper:064_name:mw-129_k:11_j:171_k:55,0.36618343,1.0,obgnme,
ucon_usecol:kper:065_name:mw-129_k:11_j:171_k:55,0.3801358,1.0,obgnme,
ucon_usecol:kper:066_name:mw-129_k:11_j:171_k:55,0.39430135,1.0,obgnme,
ucon_usecol:kper:067_name:mw-129_k:11_j:171_k:55,0.40830642,1.0,obgnme,
ucon_usecol:kper:068_name:mw-129_k:11_j:171_k:55,0.42281708,1.0,obgnme,
ucon_usecol:kper:069_name:mw-129_k:11_j:171_k:55,0.4393172,1.0,obgnme,
ucon_usecol:kper:070_name:mw-129_k:11_j:171_k:55,0.4585074,1.0,obgnme,
ucon_usecol:kper:071_name:mw-129_k:11_j:171_k:55,0.48778683,1.0,obgnme,
ucon_usecol:kper:072_name:mw-129_k:11_j:171_k:55,0.52981687,1.0,obgnme,
ucon_usecol:kper:073_name:mw-129_k:11_j:171_k:55,0.58312625,1.0,obgnme,
ucon_usecol:kper:074_name:mw-129_k:11_j:171_k:55,0.6484022,1.0,obgnme,
ucon_usecol:kper:075_name:mw-129_k:11_j:171_k:55,0.7291519,1.0,obgnme,
ucon_usecol:kper:076_name:mw-129_k:11_j:171_k:55,0.82640684,1.0,obgnme,
ucon_usecol:kper:077_name:mw-129_k:11_j:171_k:55,0.93924606,1.0,obgnme,
ucon_usecol:kper:078_name:mw-129_k:11_j:171_k:55,1.067509,1.0,obgnme,
ucon_usecol:kper:079_name:mw-129_k:11_j:171_k:55,1.2093575,1.0,obgnme,
ucon_usecol:kper:080_name:mw-129_k:11_j:171_k:55,1.3628314,1.0,obgnme,
ucon_usecol:kper:081_name:mw-129_k:11_j:171_k:55,1.5268884,1.0,obgnme,
ucon_usecol:kper:082_name:mw-129_k:11_j:171_k:55,3.2456036,1.0,obgnme,
ucon_usecol:kper:083_name:mw-129_k:11_j:171_k:55,4.4129558,1.0,obgnme,
ucon_usecol:kper:084_name:mw-129_k:11_j:171_k:55,5.264634,1.0,obgnme,
ucon_usecol:kper:085_name:mw-129_k:11_j:171_k:55,5.9872165,1.0,obgnme,
ucon_usecol:kper:086_name:mw-129_k:11_j:171_k:55,6.549951,1.0,obgnme,
ucon_usecol:kper:087_name:mw-129_k:11_j:171_k:55,6.9702425,1.0,obgnme,
ucon_usecol:kper:088_name:mw-129_k:11_j:171_k:55,7.3321433,1.0,obgnme,
ucon_usecol:kper:089_name:mw-129_k:11_j:171_k:55,7.778786,1.0,obgnme,
ucon_usecol:kper:090_name:mw-129_k:11_j:171_k:55,8.265517,1.0,obgnme,
ucon_usecol:kper:091_name:mw-129_k:11_j:171_k:55,8.832893,1.0,obgnme,
ucon_usecol:kper:000_name:mw-13_k:10_j:245_k:49,0.94122595,1.0,obgnme,
ucon_usecol:kper:001_name:mw-13_k:10_j:245_k:49,1.4094958,1.0,obgnme,
ucon_usecol:kper:002_name:mw-13_k:10_j:245_k:49,1.6580684,1.0,obgnme,
ucon_usecol:kper:003_name:mw-13_k:10_j:245_k:49,1.7999517,1.0,obgnme,
ucon_usecol:kper:004_name:mw-13_k:10_j:245_k:49,1.8880227,1.0,obgnme,
ucon_usecol:kper:005_name:mw-13_k:10_j:245_k:49,1.9464197,1.0,obgnme,
ucon_usecol:kper:006_name:mw-13_k:10_j:245_k:49,1.9867473,1.0,obgnme,
ucon_usecol:kper:007_name:mw-13_k:10_j:245_k:49,2.0139349,1.0,obgnme,
ucon_usecol:kper:008_name:mw-13_k:10_j:245_k:49,2.0303771,1.0,obgnme,
ucon_usecol:kper:009_name:mw-13_k:10_j:245_k:49,2.0372953,1.0,obgnme,
ucon_usecol:kper:010_name:mw-13_k:10_j:245_k:49,2.0386546,1.0,obgnme,
ucon_usecol:kper:011_name:mw-13_k:10_j:245_k:49,2.0365787,1.0,obgnme,
ucon_usecol:kper:012_name:mw-13_k:10_j:245_k:49,2.0291646,1.0,obgnme,
ucon_usecol:kper:013_name:mw-13_k:10_j:245_k:49,2.0155652,1.0,obgnme,
ucon_usecol:kper:014_name:mw-13_k:10_j:245_k:49,1.9935513,1.0,obgnme,
ucon_usecol:kper:015_name:mw-13_k:10_j:245_k:49,1.9610618,1.0,obgnme,
ucon_usecol:kper:016_name:mw-13_k:10_j:245_k:49,1.9212779,1.0,obgnme,
ucon_usecol:kper:017_name:mw-13_k:10_j:245_k:49,1.8812346,1.0,obgnme,
ucon_usecol:kper:018_name:mw-13_k:10_j:245_k:49,1.662834,1.0,obgnme,
ucon_usecol:kper:019_name:mw-13_k:10_j:245_k:49,1.665084,1.0,obgnme,
ucon_usecol:kper:020_name:mw-13_k:10_j:245_k:49,1.1577272,1.0,obgnme,
ucon_usecol:kper:021_name:mw-13_k:10_j:245_k:49,1.14972,1.0,obgnme,
ucon_usecol:kper:022_name:mw-13_k:10_j:245_k:49,1.1583332,1.0,obgnme,
ucon_usecol:kper:023_name:mw-13_k:10_j:245_k:49,1.1669202,1.0,obgnme,
ucon_usecol:kper:024_name:mw-13_k:10_j:245_k:49,1.1750872,1.0,obgnme,
ucon_usecol:kper:025_name:mw-13_k:10_j:245_k:49,1.1823874,1.0,obgnme,
ucon_usecol:kper:026_name:mw-13_k:10_j:245_k:49,1.1882788,1.0,obgnme,
ucon_usecol:kper:027_name:mw-13_k:10_j:245_k:49,1.1923153,1.0,obgnme,
ucon_usecol:kper:028_name:mw-13_k:10_j:245_k:49,1.1942892,1.0,obgnme,
ucon_usecol:kper:029_name:mw-13_k:10_j:245_k:49,1.1937811,1.0,obgnme,
ucon_usecol:kper:030_name:mw-13_k:10_j:245_k:49,1.1906224,1.0,obgnme,
ucon_usecol:kper:031_name:mw-13_k:10_j:245_k:49,1.1850538,1.0,obgnme,
ucon_usecol:kper:032_name:mw-13_k:10_j:245_k:49,1.176688,1.0,obgnme,
ucon_usecol:kper:033_name:mw-13_k:10_j:245_k:49,1.1655849,1.0,obgnme,
ucon_usecol:kper:034_name:mw-13_k:10_j:245_k:49,1.1517218,1.0,obgnme,
ucon_usecol:kper:035_name:mw-13_k:10_j:245_k:49,1.1353569,1.0,obgnme,
ucon_usecol:kper:036_name:mw-13_k:10_j:245_k:49,1.1172678,1.0,obgnme,
ucon_usecol:kper:037_name:mw-13_k:10_j:245_k:49,1.0973518,1.0,obgnme,
ucon_usecol:kper:038_name:mw-13_k:10_j:245_k:49,1.075702,1.0,obgnme,
ucon_usecol:kper:039_name:mw-13_k:10_j:245_k:49,1.052215,1.0,obgnme,
ucon_usecol:kper:040_name:mw-13_k:10_j:245_k:49,1.0270165,1.0,obgnme,
ucon_usecol:kper:041_name:mw-13_k:10_j:245_k:49,1.0003029,1.0,obgnme,
ucon_usecol:kper:042_name:mw-13_k:10_j:245_k:49,0.9723043,1.0,obgnme,
ucon_usecol:kper:043_name:mw-13_k:10_j:245_k:49,0.94342554,1.0,obgnme,
ucon_usecol:kper:044_name:mw-13_k:10_j:245_k:49,0.91393375,1.0,obgnme,
ucon_usecol:kper:045_name:mw-13_k:10_j:245_k:49,0.88414896,1.0,obgnme,
ucon_usecol:kper:046_name:mw-13_k:10_j:245_k:49,0.8543874,1.0,obgnme,
ucon_usecol:kper:047_name:mw-13_k:10_j:245_k:49,0.82488716,1.0,obgnme,
ucon_usecol:kper:048_name:mw-13_k:10_j:245_k:49,0.79577667,1.0,obgnme,
ucon_usecol:kper:049_name:mw-13_k:10_j:245_k:49,0.7672939,1.0,obgnme,
ucon_usecol:kper:050_name:mw-13_k:10_j:245_k:49,0.7395557,1.0,obgnme,
ucon_usecol:kper:051_name:mw-13_k:10_j:245_k:49,0.7126579,1.0,obgnme,
ucon_usecol:kper:052_name:mw-13_k:10_j:245_k:49,0.68668354,1.0,obgnme,
ucon_usecol:kper:053_name:mw-13_k:10_j:245_k:49,0.6616901,1.0,obgnme,
ucon_usecol:kper:054_name:mw-13_k:10_j:245_k:49,0.6377043,1.0,obgnme,
ucon_usecol:kper:055_name:mw-13_k:10_j:245_k:49,0.6146965,1.0,obgnme,
ucon_usecol:kper:056_name:mw-13_k:10_j:245_k:49,0.59256124,1.0,obgnme,
ucon_usecol:kper:057_name:mw-13_k:10_j:245_k:49,0.571295,1.0,obgnme,
ucon_usecol:kper:058_name:mw-13_k:10_j:245_k:49,0.55087644,1.0,obgnme,
ucon_usecol:kper:059_name:mw-13_k:10_j:245_k:49,0.5312699,1.0,obgnme,
ucon_usecol:kper:060_name:mw-13_k:10_j:245_k:49,0.51239526,1.0,obgnme,
ucon_usecol:kper:061_name:mw-13_k:10_j:245_k:49,0.49418685,1.0,obgnme,
ucon_usecol:kper:062_name:mw-13_k:10_j:245_k:49,0.4766024,1.0,obgnme,
ucon_usecol:kper:063_name:mw-13_k:10_j:245_k:49,0.45958173,1.0,obgnme,
ucon_usecol:kper:064_name:mw-13_k:10_j:245_k:49,0.44309148,1.0,obgnme,
ucon_usecol:kper:065_name:mw-13_k:10_j:245_k:49,0.42716452,1.0,obgnme,
ucon_usecol:kper:066_name:mw-13_k:10_j:245_k:49,0.41174793,1.0,obgnme,
ucon_usecol:kper:067_name:mw-13_k:10_j:245_k:49,0.39635593,1.0,obgnme,
ucon_usecol:kper:068_name:mw-13_k:10_j:245_k:49,0.3812719,1.0,obgnme,
ucon_usecol:kper:069_name:mw-13_k:10_j:245_k:49,0.36670873,1.0,obgnme,
ucon_usecol:kper:070_name:mw-13_k:10_j:245_k:49,0.3527233,1.0,obgnme,
ucon_usecol:kper:071_name:mw-13_k:10_j:245_k:49,0.33939338,1.0,obgnme,
ucon_usecol:kper:072_name:mw-13_k:10_j:245_k:49,0.3266827,1.0,obgnme,
ucon_usecol:kper:073_name:mw-13_k:10_j:245_k:49,0.31460223,1.0,obgnme,
ucon_usecol:kper:074_name:mw-13_k:10_j:245_k:49,0.30314913,1.0,obgnme,
ucon_usecol:kper:075_name:mw-13_k:10_j:245_k:49,0.29235467,1.0,obgnme,
ucon_usecol:kper:076_name:mw-13_k:10_j:245_k:49,0.28218,1.0,obgnme,
ucon_usecol:kper:077_name:mw-13_k:10_j:245_k:49,0.2767742,1.0,obgnme,
ucon_usecol:kper:078_name:mw-13_k:10_j:245_k:49,0.29386494,1.0,obgnme,
ucon_usecol:kper:079_name:mw-13_k:10_j:245_k:49,0.2917044,1.0,obgnme,
ucon_usecol:kper:080_name:mw-13_k:10_j:245_k:49,0.27995867,1.0,obgnme,
ucon_usecol:kper:081_name:mw-13_k:10_j:245_k:49,0.26484907,1.0,obgnme,
ucon_usecol:kper:082_name:mw-13_k:10_j:245_k:49,0.17614606,1.0,obgnme,
ucon_usecol:kper:083_name:mw-13_k:10_j:245_k:49,0.14545615,1.0,obgnme,
ucon_usecol:kper:084_name:mw-13_k:10_j:245_k:49,0.12711309,1.0,obgnme,
ucon_usecol:kper:085_name:mw-13_k:10_j:245_k:49,0.11414549,1.0,obgnme,
ucon_usecol:kper:086_name:mw-13_k:10_j:245_k:49,0.10372822,1.0,obgnme,
ucon_usecol:kper:087_name:mw-13_k:10_j:245_k:49,0.0950843,1.0,obgnme,
ucon_usecol:kper:088_name:mw-13_k:10_j:245_k:49,0.087813556,1.0,obgnme,
ucon_usecol:kper:089_name:mw-13_k:10_j:245_k:49,0.0813499,1.0,obgnme,
ucon_usecol:kper:090_name:mw-13_k:10_j:245_k:49,0.078863256,1.0,obgnme,
ucon_usecol:kper:091_name:mw-13_k:10_j:245_k:49,0.07092449,1.0,obgnme,
ucon_usecol:kper:000_name:mw-130_k:1_j:133_k:56,0.0,1.0,obgnme,
ucon_usecol:kper:001_name:mw-130_k:1_j:133_k:56,6e-45,1.0,obgnme,
ucon_usecol:kper:002_name:mw-130_k:1_j:133_k:56,8.162821e-39,1.0,obgnme,
ucon_usecol:kper:003_name:mw-130_k:1_j:133_k:56,1.2940459e-34,1.0,obgnme,
ucon_usecol:kper:004_name:mw-130_k:1_j:133_k:56,-9.120302e-32,1.0,obgnme,
ucon_usecol:kper:005_name:mw-130_k:1_j:133_k:56,-2.80142e-28,1.0,obgnme,
ucon_usecol:kper:006_name:mw-130_k:1_j:133_k:56,-7.480748e-26,1.0,obgnme,
ucon_usecol:kper:007_name:mw-130_k:1_j:133_k:56,-6.8949386e-24,1.0,obgnme,
ucon_usecol:kper:008_name:mw-130_k:1_j:133_k:56,-2.6633004e-22,1.0,obgnme,
ucon_usecol:kper:009_name:mw-130_k:1_j:133_k:56,-4.958492e-21,1.0,obgnme,
ucon_usecol:kper:010_name:mw-130_k:1_j:133_k:56,-6.35606e-20,1.0,obgnme,
ucon_usecol:kper:011_name:mw-130_k:1_j:133_k:56,-7.587157999999999e-19,1.0,obgnme,
ucon_usecol:kper:012_name:mw-130_k:1_j:133_k:56,-2.5676273999999998e-18,1.0,obgnme,
ucon_usecol:kper:013_name:mw-130_k:1_j:133_k:56,-9.246111599999999e-18,1.0,obgnme,
ucon_usecol:kper:014_name:mw-130_k:1_j:133_k:56,-1.1053929000000001e-16,1.0,obgnme,
ucon_usecol:kper:015_name:mw-130_k:1_j:133_k:56,-1.4479535e-15,1.0,obgnme,
ucon_usecol:kper:016_name:mw-130_k:1_j:133_k:56,4.8704845e-14,1.0,obgnme,
ucon_usecol:kper:017_name:mw-130_k:1_j:133_k:56,3.099737e-12,1.0,obgnme,
ucon_usecol:kper:018_name:mw-130_k:1_j:133_k:56,0.0015014989,1.0,obgnme,
ucon_usecol:kper:019_name:mw-130_k:1_j:133_k:56,0.033216648,1.0,obgnme,
ucon_usecol:kper:020_name:mw-130_k:1_j:133_k:56,0.2619121,1.0,obgnme,
ucon_usecol:kper:021_name:mw-130_k:1_j:133_k:56,1.0257899,1.0,obgnme,
ucon_usecol:kper:022_name:mw-130_k:1_j:133_k:56,1.1375452,1.0,obgnme,
ucon_usecol:kper:023_name:mw-130_k:1_j:133_k:56,1.25291,1.0,obgnme,
ucon_usecol:kper:024_name:mw-130_k:1_j:133_k:56,1.3716698,1.0,obgnme,
ucon_usecol:kper:025_name:mw-130_k:1_j:133_k:56,1.4932452,1.0,obgnme,
ucon_usecol:kper:026_name:mw-130_k:1_j:133_k:56,1.6201283,1.0,obgnme,
ucon_usecol:kper:027_name:mw-130_k:1_j:133_k:56,1.7496505,1.0,obgnme,
ucon_usecol:kper:028_name:mw-130_k:1_j:133_k:56,1.8799999,1.0,obgnme,
ucon_usecol:kper:029_name:mw-130_k:1_j:133_k:56,2.0139225,1.0,obgnme,
ucon_usecol:kper:030_name:mw-130_k:1_j:133_k:56,2.1480293,1.0,obgnme,
ucon_usecol:kper:031_name:mw-130_k:1_j:133_k:56,2.2790413,1.0,obgnme,
ucon_usecol:kper:032_name:mw-130_k:1_j:133_k:56,2.4045641,1.0,obgnme,
ucon_usecol:kper:033_name:mw-130_k:1_j:133_k:56,2.528524,1.0,obgnme,
ucon_usecol:kper:034_name:mw-130_k:1_j:133_k:56,2.6479158,1.0,obgnme,
ucon_usecol:kper:035_name:mw-130_k:1_j:133_k:56,2.7609591,1.0,obgnme,
ucon_usecol:kper:036_name:mw-130_k:1_j:133_k:56,2.869725,1.0,obgnme,
ucon_usecol:kper:037_name:mw-130_k:1_j:133_k:56,2.9719956,1.0,obgnme,
ucon_usecol:kper:038_name:mw-130_k:1_j:133_k:56,3.0704284,1.0,obgnme,
ucon_usecol:kper:039_name:mw-130_k:1_j:133_k:56,3.164944,1.0,obgnme,
ucon_usecol:kper:040_name:mw-130_k:1_j:133_k:56,3.2576213,1.0,obgnme,
ucon_usecol:kper:041_name:mw-130_k:1_j:133_k:56,3.3437006,1.0,obgnme,
ucon_usecol:kper:042_name:mw-130_k:1_j:133_k:56,3.4249902,1.0,obgnme,
ucon_usecol:kper:043_name:mw-130_k:1_j:133_k:56,3.50013,1.0,obgnme,
ucon_usecol:kper:044_name:mw-130_k:1_j:133_k:56,3.5684867,1.0,obgnme,
ucon_usecol:kper:045_name:mw-130_k:1_j:133_k:56,3.6320686,1.0,obgnme,
ucon_usecol:kper:046_name:mw-130_k:1_j:133_k:56,3.6940672,1.0,obgnme,
ucon_usecol:kper:047_name:mw-130_k:1_j:133_k:56,3.7634873,1.0,obgnme,
ucon_usecol:kper:048_name:mw-130_k:1_j:133_k:56,3.7045476,1.0,obgnme,
ucon_usecol:kper:049_name:mw-130_k:1_j:133_k:56,3.6166234,1.0,obgnme,
ucon_usecol:kper:050_name:mw-130_k:1_j:133_k:56,3.6075187,1.0,obgnme,
ucon_usecol:kper:051_name:mw-130_k:1_j:133_k:56,3.6625073,1.0,obgnme,
ucon_usecol:kper:052_name:mw-130_k:1_j:133_k:56,3.7325795,1.0,obgnme,
ucon_usecol:kper:053_name:mw-130_k:1_j:133_k:56,3.6447277,1.0,obgnme,
ucon_usecol:kper:054_name:mw-130_k:1_j:133_k:56,3.5889456,1.0,obgnme,
ucon_usecol:kper:055_name:mw-130_k:1_j:133_k:56,3.5561194,1.0,obgnme,
ucon_usecol:kper:056_name:mw-130_k:1_j:133_k:56,3.5378108,1.0,obgnme,
ucon_usecol:kper:057_name:mw-130_k:1_j:133_k:56,3.5358267,1.0,obgnme,
ucon_usecol:kper:058_name:mw-130_k:1_j:133_k:56,3.555513,1.0,obgnme,
ucon_usecol:kper:059_name:mw-130_k:1_j:133_k:56,3.5940638,1.0,obgnme,
ucon_usecol:kper:060_name:mw-130_k:1_j:133_k:56,3.6483579,1.0,obgnme,
ucon_usecol:kper:061_name:mw-130_k:1_j:133_k:56,3.7235203,1.0,obgnme,
ucon_usecol:kper:062_name:mw-130_k:1_j:133_k:56,3.8182762,1.0,obgnme,
ucon_usecol:kper:063_name:mw-130_k:1_j:133_k:56,3.929712,1.0,obgnme,
ucon_usecol:kper:064_name:mw-130_k:1_j:133_k:56,4.052049,1.0,obgnme,
ucon_usecol:kper:065_name:mw-130_k:1_j:133_k:56,4.200124,1.0,obgnme,
ucon_usecol:kper:066_name:mw-130_k:1_j:133_k:56,4.3944497,1.0,obgnme,
ucon_usecol:kper:067_name:mw-130_k:1_j:133_k:56,4.611439,1.0,obgnme,
ucon_usecol:kper:068_name:mw-130_k:1_j:133_k:56,4.84454,1.0,obgnme,
ucon_usecol:kper:069_name:mw-130_k:1_j:133_k:56,5.104678,1.0,obgnme,
ucon_usecol:kper:070_name:mw-130_k:1_j:133_k:56,5.4031386,1.0,obgnme,
ucon_usecol:kper:071_name:mw-130_k:1_j:133_k:56,5.7314954,1.0,obgnme,
ucon_usecol:kper:072_name:mw-130_k:1_j:133_k:56,6.080331,1.0,obgnme,
ucon_usecol:kper:073_name:mw-130_k:1_j:133_k:56,6.601865,1.0,obgnme,
ucon_usecol:kper:074_name:mw-130_k:1_j:133_k:56,7.570399,1.0,obgnme,
ucon_usecol:kper:075_name:mw-130_k:1_j:133_k:56,8.375142,1.0,obgnme,
ucon_usecol:kper:076_name:mw-130_k:1_j:133_k:56,9.469435,1.0,obgnme,
ucon_usecol:kper:077_name:mw-130_k:1_j:133_k:56,10.525406,1.0,obgnme,
